Master Planning Family,Product Group,Product Line,Product Price Group,Product Sub Group,Short Name
2744,50,13,1,N,34,10094
2745,50,13,1,N,34,10094
2746,50,13,1,N,34,10094
2747,50,13,1,N,34,10094
2748,   ,13,1, ,34,10094
2749,   ,13,1, ,34,10094
2750,   ,13,1, ,34,10094
2751,G17,13,1, ,34,10094
2752,G17,13,1, ,34,10094
2753,G17,13,1, ,34,10094
2754,10,3,1,N,53,10307
2755,10,3,1,N,53,10307
2756,10,3,1,N,53,10307
2757,50,3,1,N,53,10307
2758,50,3,1,N,53,10307
2759,50,3,1,N,53,10307
2760, ,3,1,N,53,10307
2761, ,3,1,N,53,10307
2762, ,3,1,N,53,10307
2763, ,12,1,N,66,10388
2764, ,12,1,N,66,10388
2765, ,12,1,N,66,10388
2766,G17,12,1, ,66,10388
2767,G17,12,1, ,66,10388
2768,G17,12,1, ,66,10388
2769,G13,12,1, ,66,10388
2770,G13,12,1, ,66,10388
2771,G13,12,1, ,66,10388
2772,   ,21,1,   ,109,10866
2773,   ,21,1,   ,109,10866
2774,   ,21,1,   ,109,10866
2775, ,21,1,N,109,10866
2776, ,21,1,N,109,10866
2777, ,21,1,N,109,10866
2778,   ,21,1,N,109,10866
2779,   ,21,1,N,109,10866
2780,   ,21,1,N,109,10866
2781,10,13,1,N,110,10083
2782,10,13,1,N,110,10083
2783,10,13,1,N,110,10083
2784,10,13,1,N,110,10083
2785,10,13,1,N,110,10083
2786,10,13,1,N,110,10083
2787,50,13,1,N,110,10083
2788,50,13,1,N,110,10083
2789,50,13,1,N,110,10083
2790,G17,13,1, ,110,10083
2791,G17,13,1, ,110,10083
2792,G17,13,1, ,110,10083
2793,G17,22,1, ,36,10255
2794,G17,22,1, ,36,10255
2795,G17,22,1, ,36,10255
2796,G17,22,1, ,36,10255
2797,G17,22,1, ,36,10255
2798,G17,22,1, ,36,10255
2799,   ,22,1,0,36,10255
2800,   ,22,1,0,36,10255
2801,   ,22,1,0,36,10255
2802,30,19,1,N,99,10511
2803,30,19,1,N,99,10511
2804,30,19,1,N,99,10511
2805,TRK,19,1,N,99,10511
2806,TRK,19,1,N,99,10511
2807,TRK,19,1,N,99,10511
2808,0,19,1,1,99,10511
2809,0,19,1,1,99,10511
2810,0,19,1,1,99,10511
2811,G14,23,1, ,5,10890
2812,G14,23,1, ,5,10890
2813,G14,23,1, ,5,10890
2814, ,23,1,0,5,10890
2815, ,23,1,0,5,10890
2816, ,23,1,0,5,10890
2817, ,23,1,0,5,10890
2818, ,23,1,0,5,10890
2819, ,23,1,0,5,10890
2820,   ,6,1,   ,58,10023
2821,   ,6,1,   ,58,10023
2822,   ,6,1,   ,58,10023
2823,G17,6,1, ,58,10023
2824,G17,6,1, ,58,10023
2825,G17,6,1, ,58,10023
2826, ,6,1,0,58,10023
2827, ,6,1,0,58,10023
2828, ,6,1,0,58,10023
2829,30,21,1,N,83,10236
2830,30,21,1,N,83,10236
2831,30,21,1,N,83,10236
2832,50,21,1,N,83,10236
2833,50,21,1,N,83,10236
2834,50,21,1,N,83,10236
2835,G17,21,1, ,83,10236
2836,G17,21,1, ,83,10236
2837,G17,21,1, ,83,10236
2838,10,10,2,N,76,10368
2839,10,10,2,N,76,10368
2840,10,10,2,N,76,10368
2841,G08,10,2, ,76,10368
2842,G08,10,2, ,76,10368
2843,G08,10,2, ,76,10368
2844,0,10,2,1,76,10368
2845,0,10,2,1,76,10368
2846,0,10,2,1,76,10368
2847,10,7,1,N,3,10039
2848,10,7,1,N,3,10039
2849,10,7,1,N,3,10039
2850,30,7,1,N,3,10039
2851,30,7,1,N,3,10039
2852,30,7,1,N,3,10039
2853,50,7,1,N,3,10039
2854,50,7,1,N,3,10039
2855,50,7,1,N,3,10039
2856,30,21,1,N,83,10233
2857,30,21,1,N,83,10233
2858,30,21,1,N,83,10233
2859,G17,21,1, ,83,10233
2860,G17,21,1, ,83,10233
2861,G17,21,1, ,83,10233
2862,G05,21,1, ,83,10233
2863,G05,21,1, ,83,10233
2864,G05,21,1, ,83,10233
2865,10,12,1,N,66,10389
2866,10,12,1,N,66,10389
2867,10,12,1,N,66,10389
2868, ,12,1,N,66,10389
2869, ,12,1,N,66,10389
2870, ,12,1,N,66,10389
2871,G13,12,1, ,66,10389
2872,G13,12,1, ,66,10389
2873,G13,12,1, ,66,10389
2874,   ,19,1,   ,61,10794
2875,   ,19,1,   ,61,10794
2876,   ,19,1,   ,61,10794
2877, ,19,1,N,61,10794
2878, ,19,1,N,61,10794
2879, ,19,1,N,61,10794
2880,G17,19,1, ,61,10794
2881,G17,19,1, ,61,10794
2882,G17,19,1, ,61,10794
2883,10,21,1,N,109,10867
2884,10,21,1,N,109,10867
2885,10,21,1,N,109,10867
2886,G17,21,1, ,109,10867
2887,G17,21,1, ,109,10867
2888,G17,21,1, ,109,10867
2889,   ,21,1,0,109,10867
2890,   ,21,1,0,109,10867
2891,   ,21,1,0,109,10867
2892,10,13,1,N,100,10084
2893,10,13,1,N,100,10084
2894,10,13,1,N,100,10084
2895, ,13,1,N,100,10084
2896, ,13,1,N,100,10084
2897, ,13,1,N,100,10084
2898,TRK,13,1,N,100,10084
2899,TRK,13,1,N,100,10084
2900,TRK,13,1,N,100,10084
2901,G17,13,1, ,100,10084
2902,G17,13,1, ,100,10084
2903,G17,13,1, ,100,10084
2904,10,19,1,N,99,10209
2905,10,19,1,N,99,10209
2906,10,19,1,N,99,10209
2907,G17,19,1, ,99,10209
2908,G17,19,1, ,99,10209
2909,G17,19,1, ,99,10209
2910,   ,19,1,0,99,10209
2911,   ,19,1,0,99,10209
2912,   ,19,1,0,99,10209
2913,10,13,1,N,63,10400
2914,10,13,1,N,63,10400
2915,10,13,1,N,63,10400
2916,   ,13,1, ,63,10400
2917,   ,13,1, ,63,10400
2918,   ,13,1, ,63,10400
2919,G17,13,1, ,63,10400
2920,G17,13,1, ,63,10400
2921,G17,13,1, ,63,10400
2922,   ,6,1, ,58,10024
2923,   ,6,1, ,58,10024
2924,   ,6,1, ,58,10024
2925,G13,6,1, ,58,10024
2926,G13,6,1, ,58,10024
2927,G13,6,1, ,58,10024
2928,0,6,1,1,58,10024
2929,0,6,1,1,58,10024
2930,0,6,1,1,58,10024
2931,50,10,2,N,76,10369
2932,50,10,2,N,76,10369
2933,50,10,2,N,76,10369
2934,G17,10,2, ,76,10369
2935,G17,10,2, ,76,10369
2936,G17,10,2, ,76,10369
2937,   ,10,2,0,76,10369
2938,   ,10,2,0,76,10369
2939,   ,10,2,0,76,10369
2940,30,6,1,N,93,10653
2941,30,6,1,N,93,10653
2942,30,6,1,N,93,10653
2943,50,6,1,N,93,10653
2944,50,6,1,N,93,10653
2945,50,6,1,N,93,10653
2946,G17,6,1, ,93,10653
2947,G17,6,1, ,93,10653
2948,G17,6,1, ,93,10653
2949,50,13,1,N,34,10716
2950,50,13,1,N,34,10716
2951,50,13,1,N,34,10716
2952,G17,13,1, ,34,10716
2953,G17,13,1, ,34,10716
2954,G17,13,1, ,34,10716
2955,G03,13,1, ,34,10716
2956,G03,13,1, ,34,10716
2957,G03,13,1, ,34,10716
2958,10,13,1,N,60,10095
2959,10,13,1,N,60,10095
2960,10,13,1,N,60,10095
2961,30,13,1,N,60,10095
2962,30,13,1,N,60,10095
2963,30,13,1,N,60,10095
2964,50,13,1,N,60,10095
2965,50,13,1,N,60,10095
2966,50,13,1,N,60,10095
2967,G17,13,1, ,60,10095
2968,G17,13,1, ,60,10095
2969,G17,13,1, ,60,10095
2970,10,19,1,N,61,10185
2971,10,19,1,N,61,10185
2972,10,19,1,N,61,10185
2973,G17,19,1, ,61,10185
2974,G17,19,1, ,61,10185
2975,G17,19,1, ,61,10185
2976,0,19,1,1,61,10185
2977,0,19,1,1,61,10185
2978,0,19,1,1,61,10185
2979,G17,12,1, ,66,10390
2980,G17,12,1, ,66,10390
2981,G17,12,1, ,66,10390
2982,G17,12,1, ,66,10390
2983,G17,12,1, ,66,10390
2984,G17,12,1, ,66,10390
2985,G13,12,1, ,66,10390
2986,G13,12,1, ,66,10390
2987,G13,12,1, ,66,10390
2988, ,10,1,N,15,10981
2989, ,10,1,N,15,10981
2990, ,10,1,N,15,10981
2991,   ,10,1,0,15,10981
2992,   ,10,1,0,15,10981
2993,   ,10,1,0,15,10981
2994,   ,13,1,   ,29,10085
2995,   ,13,1,   ,29,10085
2996,   ,13,1,   ,29,10085
2997,10,13,1,N,29,10085
2998,10,13,1,N,29,10085
2999,10,13,1,N,29,10085
3000,50,13,1,N,29,10085
3001,50,13,1,N,29,10085
3002,50,13,1,N,29,10085
3003,G17,13,1, ,29,10085
3004,G17,13,1, ,29,10085
3005,G17,13,1, ,29,10085
3006,   ,22,1,   ,36,10256
3007,   ,22,1,   ,36,10256
3008,   ,22,1,   ,36,10256
3009,50,22,1,N,36,10256
3010,50,22,1,N,36,10256
3011,50,22,1,N,36,10256
3012,G17,22,1, ,36,10256
3013,G17,22,1, ,36,10256
3014,G17,22,1, ,36,10256
3015,10,13,1,N,34,10401
3016,10,13,1,N,34,10401
3017,10,13,1,N,34,10401
3018,30,13,1,N,34,10401
3019,30,13,1,N,34,10401
3020,30,13,1,N,34,10401
3021,50,13,1,N,34,10401
3022,50,13,1,N,34,10401
3023,50,13,1,N,34,10401
3024,10,2,1,N,27,10586
3025,10,2,1,N,27,10586
3026,10,2,1,N,27,10586
3027,30,2,1,N,27,10586
3028,30,2,1,N,27,10586
3029,30,2,1,N,27,10586
3030,50,2,1,N,27,10586
3031,50,2,1,N,27,10586
3032,50,2,1,N,27,10586
3033, ,19,1,N,99,10830
3034, ,19,1,N,99,10830
3035, ,19,1,N,99,10830
3036,G03,19,1, ,99,10830
3037,G03,19,1, ,99,10830
3038,G03,19,1, ,99,10830
3039,G11,19,1, ,99,10830
3040,G11,19,1, ,99,10830
3041,G11,19,1, ,99,10830
3042,   ,6,1,   ,58,10025
3043,   ,6,1,   ,58,10025
3044,   ,6,1,   ,58,10025
3045,   ,6,1,   ,58,10025
3046,   ,6,1,   ,58,10025
3047,   ,6,1,   ,58,10025
3048,10,6,1,N,58,10025
3049,10,6,1,N,58,10025
3050,10,6,1,N,58,10025
3051,0,6,1,1,58,10025
3052,0,6,1,1,58,10025
3053,0,6,1,1,58,10025
3054,50,2,1,N,27,10282
3055,50,2,1,N,27,10282
3056,50,2,1,N,27,10282
3057, ,2,1,N,27,10282
3058, ,2,1,N,27,10282
3059, ,2,1,N,27,10282
3060,G17,2,1, ,27,10282
3061,G17,2,1, ,27,10282
3062,G17,2,1, ,27,10282
3063,   ,10,2,   ,76,10370
3064,   ,10,2,   ,76,10370
3065,   ,10,2,   ,76,10370
3066,50,10,2,N,76,10370
3067,50,10,2,N,76,10370
3068,50,10,2,N,76,10370
3069, ,10,2,0,76,10370
3070, ,10,2,0,76,10370
3071, ,10,2,0,76,10370
3072,   ,13,1,   ,60,10717
3073,   ,13,1,   ,60,10717
3074,   ,13,1,   ,60,10717
3075,G17,13,1, ,60,10717
3076,G17,13,1, ,60,10717
3077,G17,13,1, ,60,10717
3078,G03,13,1, ,60,10717
3079,G03,13,1, ,60,10717
3080,G03,13,1, ,60,10717
3081,P01,10,2,   ,76,10997
3082,P01,10,2,   ,76,10997
3083,P01,10,2,   ,76,10997
3084, ,10,2,0,76,10997
3085, ,10,2,0,76,10997
3086, ,10,2,0,76,10997
3087,50,3,1,N,33,10308
3088,50,3,1,N,33,10308
3089,50,3,1,N,33,10308
3090,50,3,1,N,33,10308
3091,50,3,1,N,33,10308
3092,50,3,1,N,33,10308
3093,   ,3,1,0,33,10308
3094,   ,3,1,0,33,10308
3095,   ,3,1,0,33,10308
3096, ,12,1,N,66,10391
3097, ,12,1,N,66,10391
3098, ,12,1,N,66,10391
3099,G13,12,1, ,66,10391
3100,G13,12,1, ,66,10391
3101,G13,12,1, ,66,10391
3102,N,12,1,        ,66,10391
3103,N,12,1,        ,66,10391
3104,N,12,1,        ,66,10391
3105,50,5,1,N,35,10635
3106,50,5,1,N,35,10635
3107,50,5,1,N,35,10635
3108,ATV,5,1,N,35,10635
3109,ATV,5,1,N,35,10635
3110,ATV,5,1,N,35,10635
3111,G17,5,1, ,35,10635
3112,G17,5,1, ,35,10635
3113,G17,5,1, ,35,10635
3114,30,10,1,N,14,10982
3115,30,10,1,N,14,10982
3116,30,10,1,N,14,10982
3117,   ,10,1,0,14,10982
3118,   ,10,1,0,14,10982
3119,   ,10,1,0,14,10982
3120,   ,13,1,   ,63,10086
3121,   ,13,1,   ,63,10086
3122,   ,13,1,   ,63,10086
3123,10,13,1,N,63,10086
3124,10,13,1,N,63,10086
3125,10,13,1,N,63,10086
3126,G17,13,1, ,63,10086
3127,G17,13,1, ,63,10086
3128,G17,13,1, ,63,10086
3129,N,13,1,        ,63,10086
3130,N,13,1,        ,63,10086
3131,N,13,1,        ,63,10086
3132, ,19,1,N,99,10210
3133, ,19,1,N,99,10210
3134, ,19,1,N,99,10210
3135,G17,19,1, ,99,10210
3136,G17,19,1, ,99,10210
3137,G17,19,1, ,99,10210
3138,G17,19,1, ,99,10210
3139,G17,19,1, ,99,10210
3140,G17,19,1, ,99,10210
3141,   ,2,1,   ,27,10587
3142,   ,2,1,   ,27,10587
3143,   ,2,1,   ,27,10587
3144,30,2,1,N,27,10587
3145,30,2,1,N,27,10587
3146,30,2,1,N,27,10587
3147,   ,2,1, ,27,10587
3148,   ,2,1, ,27,10587
3149,   ,2,1, ,27,10587
3150,G17,10,2, ,76,10371
3151,G17,10,2, ,76,10371
3152,G17,10,2, ,76,10371
3153,G08,10,2, ,76,10371
3154,G08,10,2, ,76,10371
3155,G08,10,2, ,76,10371
3156,   ,10,2,0,76,10371
3157,   ,10,2,0,76,10371
3158,   ,10,2,0,76,10371
3159,50,21,1,N,54,10542
3160,50,21,1,N,54,10542
3161,50,21,1,N,54,10542
3162,0,21,1,1,54,10542
3163,0,21,1,1,54,10542
3164,0,21,1,1,54,10542
3165,0,21,1,1,54,10542
3166,0,21,1,1,54,10542
3167,0,21,1,1,54,10542
3168,P01,3,1,   ,49,10602
3169,P01,3,1,   ,49,10602
3170,P01,3,1,   ,49,10602
3171,50,3,1,N,49,10602
3172,50,3,1,N,49,10602
3173,50,3,1,N,49,10602
3174,0,3,1,1,49,10602
3175,0,3,1,1,49,10602
3176,0,3,1,1,49,10602
3177,   ,5,1,   ,35,10012
3178,   ,5,1,   ,35,10012
3179,   ,5,1,   ,35,10012
3180,10,5,1,N,35,10012
3181,10,5,1,N,35,10012
3182,10,5,1,N,35,10012
3183,N,5,1,        ,35,10012
3184,N,5,1,        ,35,10012
3185,N,5,1,        ,35,10012
3186, ,13,1,N,10,10096
3187, ,13,1,N,10,10096
3188, ,13,1,N,10,10096
3189,   ,13,1,N,10,10096
3190,   ,13,1,N,10,10096
3191,   ,13,1,N,10,10096
3192,   ,13,1, ,10,10096
3193,   ,13,1, ,10,10096
3194,   ,13,1, ,10,10096
3195,   ,13,1,0,10,10096
3196,   ,13,1,0,10,10096
3197,   ,13,1,0,10,10096
3198,10,12,1,N,66,10699
3199,10,12,1,N,66,10699
3200,10,12,1,N,66,10699
3201,30,12,1,N,66,10699
3202,30,12,1,N,66,10699
3203,30,12,1,N,66,10699
3204,G03,12,1, ,66,10699
3205,G03,12,1, ,66,10699
3206,G03,12,1, ,66,10699
3207,   ,10,1,   ,14,10983
3208,   ,10,1,   ,14,10983
3209,   ,10,1,   ,14,10983
3210, ,10,1,N,14,10983
3211, ,10,1,N,14,10983
3212, ,10,1,N,14,10983
3213,10,13,1,N,64,10087
3214,10,13,1,N,64,10087
3215,10,13,1,N,64,10087
3216,50,13,1,N,64,10087
3217,50,13,1,N,64,10087
3218,50,13,1,N,64,10087
3219, ,13,1,N,64,10087
3220, ,13,1,N,64,10087
3221, ,13,1,N,64,10087
3222,G17,13,1, ,64,10087
3223,G17,13,1, ,64,10087
3224,G17,13,1, ,64,10087
3225,30,22,1,N,37,10257
3226,30,22,1,N,37,10257
3227,30,22,1,N,37,10257
3228,0,22,1,1,37,10257
3229,0,22,1,1,37,10257
3230,0,22,1,1,37,10257
3231, ,22,1,30,37,10257
3232, ,22,1,30,37,10257
3233, ,22,1,30,37,10257
3234,P01,4,2,   ,30,10320
3235,P01,4,2,   ,30,10320
3236,P01,4,2,   ,30,10320
3237,50,4,2,N,30,10320
3238,50,4,2,N,30,10320
3239,50,4,2,N,30,10320
3240,TRK,4,2,N,30,10320
3241,TRK,4,2,N,30,10320
3242,TRK,4,2,N,30,10320
3243,30,23,1,N,57,10891
3244,30,23,1,N,57,10891
3245,30,23,1,N,57,10891
3246, ,23,1,0,57,10891
3247, ,23,1,0,57,10891
3248, ,23,1,0,57,10891
3249,0,23,1,1,57,10891
3250,0,23,1,1,57,10891
3251,0,23,1,1,57,10891
3252,   ,6,1,   ,58,10026
3253,   ,6,1,   ,58,10026
3254,   ,6,1,   ,58,10026
3255,50,6,1,N,58,10026
3256,50,6,1,N,58,10026
3257,50,6,1,N,58,10026
3258, ,6,1,N,58,10026
3259, ,6,1,N,58,10026
3260, ,6,1,N,58,10026
3261, ,6,1,N,58,10026
3262, ,6,1,N,58,10026
3263, ,6,1,N,58,10026
3264,   ,10,1,   ,6,10372
3265,   ,10,1,   ,6,10372
3266,   ,10,1,   ,6,10372
3267,G08,10,1, ,6,10372
3268,G08,10,1, ,6,10372
3269,G08,10,1, ,6,10372
3270,   ,10,1,0,6,10372
3271,   ,10,1,0,6,10372
3272,   ,10,1,0,6,10372
3273,   ,3,1,   ,49,10603
3274,   ,3,1,   ,49,10603
3275,   ,3,1,   ,49,10603
3276,30,3,1,N,49,10603
3277,30,3,1,N,49,10603
3278,30,3,1,N,49,10603
3279,30,3,1,N,49,10603
3280,30,3,1,N,49,10603
3281,30,3,1,N,49,10603
3282,50,3,1,N,53,10309
3283,50,3,1,N,53,10309
3284,50,3,1,N,53,10309
3285,50,3,1,N,53,10309
3286,50,3,1,N,53,10309
3287,50,3,1,N,53,10309
3288,G17,3,1, ,53,10309
3289,G17,3,1, ,53,10309
3290,G17,3,1, ,53,10309
3291,50,12,1,N,66,10392
3292,50,12,1,N,66,10392
3293,50,12,1,N,66,10392
3294,G17,12,1, ,66,10392
3295,G17,12,1, ,66,10392
3296,G17,12,1, ,66,10392
3297, ,12,1,0,66,10392
3298, ,12,1,0,66,10392
3299, ,12,1,0,66,10392
3300,10,19,1,N,61,10795
3301,10,19,1,N,61,10795
3302,10,19,1,N,61,10795
3303,10,19,1,N,61,10795
3304,10,19,1,N,61,10795
3305,10,19,1,N,61,10795
3306,G04,19,1, ,61,10795
3307,G04,19,1, ,61,10795
3308,G04,19,1, ,61,10795
3309,50,21,1,N,109,10868
3310,50,21,1,N,109,10868
3311,50,21,1,N,109,10868
3312,G17,21,1, ,109,10868
3313,G17,21,1, ,109,10868
3314,G17,21,1, ,109,10868
3315,0,21,1,1,109,10868
3316,0,21,1,1,109,10868
3317,0,21,1,1,109,10868
3318,   ,22,1,   ,38,10258
3319,   ,22,1,   ,38,10258
3320,   ,22,1,   ,38,10258
3321,   ,22,1,0,38,10258
3322,   ,22,1,0,38,10258
3323,   ,22,1,0,38,10258
3324,0,22,1,4,38,10258
3325,0,22,1,4,38,10258
3326,0,22,1,4,38,10258
3327,30,19,1,N,99,10512
3328,30,19,1,N,99,10512
3329,30,19,1,N,99,10512
3330,   ,19,1,0,99,10512
3331,   ,19,1,0,99,10512
3332,   ,19,1,0,99,10512
3333,0,19,1,1,99,10512
3334,0,19,1,1,99,10512
3335,0,19,1,1,99,10512
3336,   ,10,1,   ,6,10373
3337,   ,10,1,   ,6,10373
3338,   ,10,1,   ,6,10373
3339,G08,10,1, ,6,10373
3340,G08,10,1, ,6,10373
3341,G08,10,1, ,6,10373
3342,   ,10,1,0,6,10373
3343,   ,10,1,0,6,10373
3344,   ,10,1,0,6,10373
3345,   ,3,1,   ,48,10604
3346,   ,3,1,   ,48,10604
3347,   ,3,1,   ,48,10604
3348, ,3,1,N,48,10604
3349, ,3,1,N,48,10604
3350, ,3,1,N,48,10604
3351,G17,3,1, ,48,10604
3352,G17,3,1, ,48,10604
3353,G17,3,1, ,48,10604
3354,30,6,1,N,94,10654
3355,30,6,1,N,94,10654
3356,30,6,1,N,94,10654
3357,50,6,1,N,94,10654
3358,50,6,1,N,94,10654
3359,50,6,1,N,94,10654
3360,0,6,1,1,94,10654
3361,0,6,1,1,94,10654
3362,0,6,1,1,94,10654
3363,   ,6,1,   ,62,10956
3364,   ,6,1,   ,62,10956
3365,   ,6,1,   ,62,10956
3366,10,6,1,N,62,10956
3367,10,6,1,N,62,10956
3368,10,6,1,N,62,10956
3369,   ,5,1,   ,35,10013
3370,   ,5,1,   ,35,10013
3371,   ,5,1,   ,35,10013
3372,30,5,1,N,35,10013
3373,30,5,1,N,35,10013
3374,30,5,1,N,35,10013
3375, ,5,1,N,35,10013
3376, ,5,1,N,35,10013
3377, ,5,1,N,35,10013
3378,10,13,1,N,10,10097
3379,10,13,1,N,10,10097
3380,10,13,1,N,10,10097
3381,50,13,1,N,10,10097
3382,50,13,1,N,10,10097
3383,50,13,1,N,10,10097
3384,G17,13,1, ,10,10097
3385,G17,13,1, ,10,10097
3386,G17,13,1, ,10,10097
3387,G14,13,1, ,10,10097
3388,G14,13,1, ,10,10097
3389,G14,13,1, ,10,10097
3390,   ,11,1,   ,16,11373
3391,   ,11,1,   ,16,11373
3392,   ,11,1,   ,16,11373
3393,30,11,1,N,16,11373
3394,30,11,1,N,16,11373
3395,30,11,1,N,16,11373
3396,0,11,1,1,16,11373
3397,0,11,1,1,16,11373
3398,0,11,1,1,16,11373
3399,50,21,1,N,84,10237
3400,50,21,1,N,84,10237
3401,50,21,1,N,84,10237
3402,50,21,1,N,84,10237
3403,50,21,1,N,84,10237
3404,50,21,1,N,84,10237
3405, ,21,1,0,84,10237
3406, ,21,1,0,84,10237
3407, ,21,1,0,84,10237
3408,50,21,1,N,109,10869
3409,50,21,1,N,109,10869
3410,50,21,1,N,109,10869
3411,50,21,1,N,109,10869
3412,50,21,1,N,109,10869
3413,50,21,1,N,109,10869
3414,50,21,1,N,109,10869
3415,50,21,1,N,109,10869
3416,50,21,1,N,109,10869
3417, ,19,1,N,1,10211
3418, ,19,1,N,1,10211
3419, ,19,1,N,1,10211
3420,G17,19,1, ,1,10211
3421,G17,19,1, ,1,10211
3422,G17,19,1, ,1,10211
3423,   ,19,1,0,1,10211
3424,   ,19,1,0,1,10211
3425,   ,19,1,0,1,10211
3426,10,4,2,N,30,10321
3427,10,4,2,N,30,10321
3428,10,4,2,N,30,10321
3429, ,4,2,N,30,10321
3430, ,4,2,N,30,10321
3431, ,4,2,N,30,10321
3432,   ,4,2,0,30,10321
3433,   ,4,2,0,30,10321
3434,   ,4,2,0,30,10321
3435, ,19,1,N,99,10513
3436, ,19,1,N,99,10513
3437, ,19,1,N,99,10513
3438,G17,19,1, ,99,10513
3439,G17,19,1, ,99,10513
3440,G17,19,1, ,99,10513
3441,0,19,1,1,99,10513
3442,0,19,1,1,99,10513
3443,0,19,1,1,99,10513
3444,10,11,1,N,81,10374
3445,10,11,1,N,81,10374
3446,10,11,1,N,81,10374
3447,G17,11,1, ,81,10374
3448,G17,11,1, ,81,10374
3449,G17,11,1, ,81,10374
3450,G08,11,1, ,81,10374
3451,G08,11,1, ,81,10374
3452,G08,11,1, ,81,10374
3453,50,3,1,N,49,10605
3454,50,3,1,N,49,10605
3455,50,3,1,N,49,10605
3456,G17,3,1, ,49,10605
3457,G17,3,1, ,49,10605
3458,G17,3,1, ,49,10605
3459,G13,3,1, ,49,10605
3460,G13,3,1, ,49,10605
3461,G13,3,1, ,49,10605
3462,G15,5,1, ,35,10014
3463,G15,5,1, ,35,10014
3464,G15,5,1, ,35,10014
3465,G14,5,1, ,35,10014
3466,G14,5,1, ,35,10014
3467,G14,5,1, ,35,10014
3468,10,19,1,N,61,10186
3469,10,19,1,N,61,10186
3470,10,19,1,N,61,10186
3471,50,19,1,N,61,10186
3472,50,19,1,N,61,10186
3473,50,19,1,N,61,10186
3474,50,19,1,N,61,10186
3475,50,19,1,N,61,10186
3476,50,19,1,N,61,10186
3477,10,21,1,N,17,10238
3478,10,21,1,N,17,10238
3479,10,21,1,N,17,10238
3480,10,21,1,N,17,10238
3481,10,21,1,N,17,10238
3482,10,21,1,N,17,10238
3483, ,21,1,0,17,10238
3484, ,21,1,0,17,10238
3485, ,21,1,0,17,10238
3486,   ,19,1,   ,61,10796
3487,   ,19,1,   ,61,10796
3488,   ,19,1,   ,61,10796
3489,10,19,1,N,61,10796
3490,10,19,1,N,61,10796
3491,10,19,1,N,61,10796
3492,G13,19,1, ,61,10796
3493,G13,19,1, ,61,10796
3494,G13,19,1, ,61,10796
3495,TRK,19,1,N,99,10212
3496,TRK,19,1,N,99,10212
3497,TRK,19,1,N,99,10212
3498,G03,19,1, ,99,10212
3499,G03,19,1, ,99,10212
3500,G03,19,1, ,99,10212
3501,0,19,1,1,99,10212
3502,0,19,1,1,99,10212
3503,0,19,1,1,99,10212
3504,30,3,1,N,33,10606
3505,30,3,1,N,33,10606
3506,30,3,1,N,33,10606
3507,   ,3,1,N,33,10606
3508,   ,3,1,N,33,10606
3509,   ,3,1,N,33,10606
3510,0,3,1,1,33,10606
3511,0,3,1,1,33,10606
3512,0,3,1,1,33,10606
3513,50,13,1,N,10,10098
3514,50,13,1,N,10,10098
3515,50,13,1,N,10,10098
3516,G17,13,1, ,10,10098
3517,G17,13,1, ,10,10098
3518,G17,13,1, ,10,10098
3519,G04,13,1, ,10,10098
3520,G04,13,1, ,10,10098
3521,G04,13,1, ,10,10098
3522,G14,13,1, ,10,10098
3523,G14,13,1, ,10,10098
3524,G14,13,1, ,10,10098
3525,10,19,1,N,61,10187
3526,10,19,1,N,61,10187
3527,10,19,1,N,61,10187
3528,50,19,1,N,61,10187
3529,50,19,1,N,61,10187
3530,50,19,1,N,61,10187
3531,50,19,1,N,61,10187
3532,50,19,1,N,61,10187
3533,50,19,1,N,61,10187
3534,   ,19,1,   ,61,10797
3535,   ,19,1,   ,61,10797
3536,   ,19,1,   ,61,10797
3537,   ,19,1, ,61,10797
3538,   ,19,1, ,61,10797
3539,   ,19,1, ,61,10797
3540,G17,19,1, ,61,10797
3541,G17,19,1, ,61,10797
3542,G17,19,1, ,61,10797
3543,10,10,2,N,76,10678
3544,10,10,2,N,76,10678
3545,10,10,2,N,76,10678
3546,G17,10,2, ,76,10678
3547,G17,10,2, ,76,10678
3548,G17,10,2, ,76,10678
3549,N,10,2,        ,76,10678
3550,N,10,2,        ,76,10678
3551,N,10,2,        ,76,10678
3552, ,19,1,N,99,10831
3553, ,19,1,N,99,10831
3554, ,19,1,N,99,10831
3555,TRK,19,1,N,99,10831
3556,TRK,19,1,N,99,10831
3557,TRK,19,1,N,99,10831
3558,G03,19,1, ,99,10831
3559,G03,19,1, ,99,10831
3560,G03,19,1, ,99,10831
3561,30,23,1,N,57,10892
3562,30,23,1,N,57,10892
3563,30,23,1,N,57,10892
3564,G17,23,1, ,57,10892
3565,G17,23,1, ,57,10892
3566,G17,23,1, ,57,10892
3567,G12,23,1, ,57,10892
3568,G12,23,1, ,57,10892
3569,G12,23,1, ,57,10892
3570,30,5,1,N,35,10636
3571,30,5,1,N,35,10636
3572,30,5,1,N,35,10636
3573,50,5,1,N,35,10636
3574,50,5,1,N,35,10636
3575,50,5,1,N,35,10636
3576,50,5,1,N,35,10636
3577,50,5,1,N,35,10636
3578,50,5,1,N,35,10636
3579,10,21,1,N,109,10870
3580,10,21,1,N,109,10870
3581,10,21,1,N,109,10870
3582,50,21,1,N,109,10870
3583,50,21,1,N,109,10870
3584,50,21,1,N,109,10870
