BudgetPeriod,Budget Amount,BudgetYear,Customer Number,textBudgetPeriod
3222,6,14713.18,2008,10024260,Jun
3223,6,14757.65,2008,10023778,Jun
3224,6,14884.95,2008,10025032,Jun
3225,6,15047.73,2008,10020192,Jun
3226,6,15342.69,2008,10022490,Jun
3227,6,15751.52,2008,10021470,Jun
3228,6,16385.29,2008,10002765,Jun
3229,6,17616.77,2008,10016334,Jun
3230,6,17725.06,2008,10022201,Jun
3231,6,18186.43,2008,10027381,Jun
3232,6,18524.35,2008,10009653,Jun
3233,6,20155.82,2008,10023524,Jun
3234,6,20453.47,2008,10016548,Jun
3235,6,22119.46,2008,10025552,Jun
3236,6,22225.05,2008,10023447,Jun
3237,6,22340.75,2008,10022687,Jun
3238,6,23450.6,2008,10022168,Jun
3239,6,23905.59,2008,10022746,Jun
3240,6,24028.34,2008,10024248,Jun
3241,6,24831.3,2008,10020927,Jun
3242,6,24942.28,2008,10012715,Jun
3243,6,25483.96,2008,10018665,Jun
3244,6,26281.97,2008,10017036,Jun
3245,6,26641.15,2008,10024006,Jun
3246,6,26902.17,2008,10020962,Jun
3247,6,27666.3,2008,10024725,Jun
3248,6,30940.25,2008,10004516,Jun
3249,6,31119.78,2008,10025241,Jun
3250,6,33212.06,2008,10022450,Jun
3251,6,33563.05,2008,10024016,Jun
3252,6,34050.66,2008,10014546,Jun
3253,6,34823.63,2008,10002220,Jun
3254,6,35374.77,2008,10025242,Jun
3255,6,36413.59,2008,10016858,Jun
3256,6,36518.35,2008,10017638,Jun
3257,6,36773.68,2008,10002501,Jun
3258,6,38219.55,2008,10023003,Jun
3259,6,39571.51,2008,10023221,Jun
3260,6,39782.0,2008,10025249,Jun
3261,6,41529.94,2008,10015824,Jun
3262,6,43431.42,2008,10018363,Jun
3263,6,43993.13,2008,10023538,Jun
3264,6,46201.11,2008,10013238,Jun
3265,6,46641.03,2008,10025288,Jun
3266,6,48001.28,2008,10007309,Jun
3267,6,48556.44,2008,10010914,Jun
3268,6,49750.67,2008,10016588,Jun
3269,6,50667.81,2008,10025264,Jun
3270,6,51745.0,2008,10022167,Jun
3271,6,53719.93,2008,10021160,Jun
3272,6,54359.97,2008,10026294,Jun
3273,6,54612.88,2008,10010923,Jun
3274,6,57812.22,2008,10024022,Jun
3275,6,60226.67,2008,10021977,Jun
3276,6,62178.68,2008,10005006,Jun
3277,6,62720.24,2008,10020181,Jun
3278,6,63440.96,2008,10007134,Jun
3279,6,64822.81,2008,10002506,Jun
3280,6,66697.93,2008,10021911,Jun
3281,6,76448.73,2008,10026348,Jun
3282,6,80816.99,2008,10000461,Jun
3283,6,93551.12,2008,10023715,Jun
3284,6,97329.21,2008,10015495,Jun
3285,6,138587.6,2008,10027370,Jun
3286,6,166798.3,2008,10009985,Jun
3287,6,181423.57,2008,10025039,Jun
3288,6,189794.0,2008,10015789,Jun
3289,6,189950.64,2008,10017828,Jun
3290,6,190859.72,2008,10025052,Jun
3291,6,214249.1,2008,10000471,Jun
3292,6,302600.02,2008,10020184,Jun
3293,6,312574.34,2008,10018871,Jun
3294,6,394028.51,2008,10021223,Jun
3295,6,419013.41,2008,10007536,Jun
3296,6,430561.35,2008,10025024,Jun
3297,6,487661.24,2008,10021485,Jun
3298,6,530206.95,2008,10009606,Jun
3299,6,656157.16,2008,10021204,Jun
3300,6,727370.04,2008,10025919,Jun
3301,6,0.0,2008,10015325,Jun
3302,6,0.0,2008,10025305,Jun
3303,6,0.0,2008,10025269,Jun
3304,6,0.0,2008,10017072,Jun
3305,6,0.0,2008,10018352,Jun
3306,6,0.0,2008,10020445,Jun
3307,6,0.0,2008,10023275,Jun
3308,6,0.0,2008,10008593,Jun
3309,6,0.0,2008,10010698,Jun
3310,6,0.0,2008,10023471,Jun
3311,6,0.0,2008,10023516,Jun
3312,6,0.0,2008,10022167,Jun
3313,6,0.0,2008,10027381,Jun
3314,6,0.0,2008,10011981,Jun
3315,6,0.0,2008,10006093,Jun
3316,6,0.0,2008,10004255,Jun
3317,6,0.0,2008,10026581,Jun
3318,6,0.0,2008,10025284,Jun
3319,6,0.0,2008,10023489,Jun
3320,6,0.0,2008,10019678,Jun
3321,6,0.0,2008,10026522,Jun
3322,6,0.0,2008,10025287,Jun
3323,6,0.0,2008,10007120,Jun
3324,6,0.0,2008,10020639,Jun
3325,6,0.0,2008,10007591,Jun
3326,6,0.0,2008,10025038,Jun
3327,6,0.0,2008,10024262,Jun
3328,6,0.0,2008,10025304,Jun
3329,6,0.0,2008,10024010,Jun
3330,6,0.0,2008,10018867,Jun
3331,6,0.0,2008,10025248,Jun
3332,6,0.0,2008,10019664,Jun
3333,6,0.0,2008,10007123,Jun
3334,6,0.0,2008,10025583,Jun
3335,6,0.0,2008,10023513,Jun
3336,6,0.0,2008,10025021,Jun
3337,6,0.0,2008,10025299,Jun
3338,6,0.0,2008,10026078,Jun
3339,6,0.0,2008,10000466,Jun
3340,6,0.0,2008,10019388,Jun
3341,6,0.0,2008,10020663,Jun
3342,6,0.0,2008,10022732,Jun
3343,6,0.0,2008,10021175,Jun
3344,6,0.0,2008,10025778,Jun
3345,6,0.0,2008,10013188,Jun
3346,6,0.0,2008,10015275,Jun
3347,6,0.0,2008,10023783,Jun
3348,6,0.0,2008,10020662,Jun
3349,6,0.0,2008,10026336,Jun
3350,6,0.0,2008,10026861,Jun
3351,6,0.0,2008,10017553,Jun
3352,6,0.0,2008,10022678,Jun
3353,6,0.0,2008,10025249,Jun
3354,6,0.0,2008,10010935,Jun
3355,6,0.0,2008,10007566,Jun
3356,6,0.0,2008,10021179,Jun
3357,6,0.0,2008,10008134,Jun
3358,6,0.0,2008,10009633,Jun
3359,6,0.0,2008,10025251,Jun
3360,6,0.0,2008,10013472,Jun
3361,6,0.0,2008,10022750,Jun
3362,6,0.0,2008,10021222,Jun
3363,6,0.0,2008,10013232,Jun
3364,6,0.0,2008,10015011,Jun
3365,6,0.0,2008,10025552,Jun
3366,6,0.0,2008,10021139,Jun
3367,6,0.0,2008,10019909,Jun
3368,6,0.0,2008,10022490,Jun
3369,6,0.0,2008,10020915,Jun
3370,6,0.0,2008,10026299,Jun
3371,6,0.0,2008,10009653,Jun
3372,6,0.0,2008,10023964,Jun
3373,6,0.0,2008,10027119,Jun
3374,6,0.0,2008,10018628,Jun
3375,6,0.0,2008,10009657,Jun
3376,6,0.0,2008,10023003,Jun
3377,6,0.0,2008,10000472,Jun
3378,6,0.0,2008,10025051,Jun
3379,6,0.0,2008,10015793,Jun
3380,6,0.0,2008,10024725,Jun
3381,6,0.0,2008,10007564,Jun
3382,6,0.0,2008,10018665,Jun
3383,6,0.0,2008,10021936,Jun
3384,6,0.0,2008,10014238,Jun
3385,6,0.0,2008,10025575,Jun
3386,6,0.0,2008,10009907,Jun
3387,6,0.0,2008,10023241,Jun
3388,6,0.0,2008,10021470,Jun
3389,6,0.0,2008,10014471,Jun
3390,6,0.0,2008,10017638,Jun
3391,6,0.0,2008,10024034,Jun
3392,6,0.0,2008,10025252,Jun
3393,6,0.0,2008,10025285,Jun
3394,6,0.0,2008,10000460,Jun
3395,6,0.0,2008,10021986,Jun
3396,6,0.0,2008,10016549,Jun
3397,6,0.0,2008,10024270,Jun
3398,6,0.0,2008,10025495,Jun
3399,6,0.0,2008,10025237,Jun
3400,6,0.0,2008,10007121,Jun
3401,6,0.0,2008,10025791,Jun
3402,6,0.0,2008,10027370,Jun
3403,6,0.0,2008,10002765,Jun
3404,6,0.0,2008,10022725,Jun
3405,6,0.0,2008,10019410,Jun
3406,6,0.0,2008,10005006,Jun
3407,6,0.0,2008,10007309,Jun
3408,6,0.0,2008,10019942,Jun
3409,6,0.0,2008,10020192,Jun
3410,6,0.0,2008,10022687,Jun
3411,6,0.0,2008,10012422,Jun
3412,6,0.0,2008,10024016,Jun
3413,6,0.0,2008,10012235,Jun
3414,6,0.0,2008,10020962,Jun
3415,6,0.0,2008,10009652,Jun
3416,6,0.0,2008,10011979,Jun
3417,6,0.0,2008,10021736,Jun
3418,6,0.0,2008,10020449,Jun
3419,6,0.0,2008,10026868,Jun
3420,6,0.0,2008,10024248,Jun
3421,6,0.0,2008,10015267,Jun
3422,6,0.0,2008,10021911,Jun
3423,6,0.0,2008,10020927,Jun
3424,6,0.0,2008,10025919,Jun
3425,6,0.0,2008,10017828,Jun
3426,6,0.0,2008,10021223,Jun
3427,6,0.0,2008,10018871,Jun
3428,6,0.0,2008,10025063,Jun
3429,6,0.0,2008,10025241,Jun
3430,6,0.0,2008,10025024,Jun
3431,6,0.0,2008,10021184,Jun
3432,6,0.0,2008,10009623,Jun
3433,6,0.0,2008,10002746,Jun
3434,6,0.0,2008,10024999,Jun
3435,6,0.0,2008,10007268,Jun
3436,6,0.0,2008,10025267,Jun
3437,6,0.0,2008,10010904,Jun
3438,6,0.0,2008,10023244,Jun
3439,6,0.0,2008,10012399,Jun
3440,6,0.0,2008,10014064,Jun
3441,6,0.0,2008,10021575,Jun
3442,6,0.0,2008,10018890,Jun
3443,6,0.0,2008,10024246,Jun
3444,6,0.0,2008,10025039,Jun
3445,6,0.0,2008,10010855,Jun
3446,6,0.0,2008,10022978,Jun
3447,6,0.0,2008,10026291,Jun
3448,6,0.0,2008,10025515,Jun
3449,6,0.0,2008,10025288,Jun
3450,6,0.0,2008,10020909,Jun
3451,6,0.0,2008,10019617,Jun
3452,6,0.0,2008,10021270,Jun
3453,6,0.0,2008,10017314,Jun
3454,6,0.0,2008,10023760,Jun
3455,6,0.0,2008,10002154,Jun
3456,6,0.0,2008,10021380,Jun
3457,6,0.0,2008,10027053,Jun
3458,6,0.0,2008,10026268,Jun
3459,6,0.0,2008,10025758,Jun
3460,6,0.0,2008,10016780,Jun
3461,6,0.0,2008,10021297,Jun
3462,6,0.0,2008,10025239,Jun
3463,6,0.0,2008,10010923,Jun
3464,6,0.0,2008,10011923,Jun
3465,6,0.0,2008,10011499,Jun
3466,6,0.0,2008,10025246,Jun
3467,6,0.0,2008,10021203,Jun
3468,6,0.0,2008,10021286,Jun
3469,6,0.0,2008,10020864,Jun
3470,6,0.0,2008,10009156,Jun
3471,6,0.0,2008,10006919,Jun
3472,6,0.0,2008,10020849,Jun
3473,6,0.0,2008,10014810,Jun
3474,6,0.0,2008,10002136,Jun
3475,6,0.0,2008,10000458,Jun
3476,6,0.0,2008,10003857,Jun
3477,6,0.0,2008,10020281,Jun
3478,6,0.0,2008,10021305,Jun
3479,6,0.0,2008,10021107,Jun
3480,6,0.0,2008,10024477,Jun
3481,6,0.0,2008,10012369,Jun
3482,6,0.0,2008,10027572,Jun
3483,6,0.0,2008,10024022,Jun
3484,6,0.0,2008,10006917,Jun
3485,6,0.0,2008,10013052,Jun
3486,6,0.0,2008,10005236,Jun
3487,6,0.0,2008,10019682,Jun
3488,6,0.0,2008,10020388,Jun
3489,6,0.0,2008,10016784,Jun
3490,6,0.0,2008,10007536,Jun
3491,6,0.0,2008,10007253,Jun
3492,6,0.0,2008,10015956,Jun
3493,6,0.0,2008,10007866,Jun
3494,6,0.0,2008,10002150,Jun
3495,6,0.0,2008,10005861,Jun
3496,6,0.0,2008,10013670,Jun
3497,6,0.0,2008,10020491,Jun
3498,6,0.0,2008,10011089,Jun
3499,6,0.0,2008,10023780,Jun
3500,6,0.0,2008,10020364,Jun
3501,6,0.0,2008,10023759,Jun
3502,6,0.0,2008,10025062,Jun
3503,6,0.0,2008,10002137,Jun
3504,6,0.0,2008,10020390,Jun
3505,6,0.0,2008,10011842,Jun
3506,6,0.0,2008,10019420,Jun
3507,6,0.0,2008,10019913,Jun
3508,6,0.0,2008,10024499,Jun
3509,6,0.0,2008,10024704,Jun
3510,6,0.0,2008,10013426,Jun
3511,6,0.0,2008,10027583,Jun
3512,6,0.0,2008,10009654,Jun
3513,6,0.0,2008,10002501,Jun
3514,6,0.0,2008,10023703,Jun
3515,6,0.0,2008,10002709,Jun
3516,6,0.0,2008,10018623,Jun
3517,6,0.0,2008,10013127,Jun
3518,6,0.0,2008,10008381,Jun
3519,6,0.0,2008,10011198,Jun
3520,6,0.0,2008,10025771,Jun
3521,6,0.0,2008,10022746,Jun
3522,6,0.0,2008,10013899,Jun
3523,6,0.0,2008,10021459,Jun
3524,6,0.0,2008,10009662,Jun
3525,6,0.0,2008,10017585,Jun
3526,6,0.0,2008,10006983,Jun
3527,6,0.0,2008,10009642,Jun
3528,6,0.0,2008,10018129,Jun
3529,6,0.0,2008,10013039,Jun
3530,6,0.0,2008,10015886,Jun
3531,6,0.0,2008,10009660,Jun
3532,6,0.0,2008,10023757,Jun
3533,6,0.0,2008,10019469,Jun
3534,6,0.0,2008,10009672,Jun
3535,6,0.0,2008,10024743,Jun
3536,6,0.0,2008,10013870,Jun
3537,6,0.0,2008,10026055,Jun
3538,6,0.0,2008,10015030,Jun
3539,6,0.0,2008,10018363,Jun
3540,6,0.0,2008,10019150,Jun
3541,6,0.0,2008,10006836,Jun
3542,6,0.0,2008,10025037,Jun
3543,6,0.0,2008,10010974,Jun
3544,6,0.0,2008,10019066,Jun
3545,6,0.0,2008,10014779,Jun
3546,6,0.0,2008,10025238,Jun
3547,6,0.0,2008,10021804,Jun
3548,6,0.0,2008,10004602,Jun
3549,6,0.0,2008,10002140,Jun
3550,6,0.0,2008,10025302,Jun
3551,6,0.0,2008,10002161,Jun
3552,6,0.0,2008,10021494,Jun
3553,6,0.0,2008,10011546,Jun
3554,6,0.0,2008,10025291,Jun
3555,6,0.0,2008,10011600,Jun
3556,6,0.0,2008,10027356,Jun
3557,6,0.0,2008,10011360,Jun
3558,6,0.0,2008,10018885,Jun
3559,6,0.0,2008,10009643,Jun
3560,6,0.0,2008,10020492,Jun
3561,6,0.0,2008,10017576,Jun
3562,6,0.0,2008,10010970,Jun
3563,6,0.0,2008,10011623,Jun
3564,6,0.0,2008,10018868,Jun
3565,6,0.0,2008,10020193,Jun
3566,6,0.0,2008,10013061,Jun
3567,6,0.0,2008,10002142,Jun
3568,6,0.0,2008,10007183,Jun
3569,6,0.0,2008,10025296,Jun
3570,6,0.0,2008,10006916,Jun
3571,6,0.0,2008,10019109,Jun
3572,6,0.0,2008,10026521,Jun
3573,6,0.0,2008,10009679,Jun
3574,6,0.0,2008,10026023,Jun
3575,6,0.0,2008,10016542,Jun
3576,6,0.0,2008,10012761,Jun
3577,6,0.0,2008,10012226,Jun
3578,6,0.0,2008,10002240,Jun
3579,6,0.0,2008,10027348,Jun
3580,6,0.0,2008,10024915,Jun
3581,6,0.0,2008,10025814,Jun
3582,6,0.0,2008,10013341,Jun
3583,6,0.0,2008,10013765,Jun
3584,6,0.0,2008,10025300,Jun
3585,6,0.0,2008,10021800,Jun
3586,6,0.0,2008,10021302,Jun
3587,6,0.0,2008,10015686,Jun
3588,6,0.0,2008,10020239,Jun
3589,6,0.0,2008,10021232,Jun
3590,6,0.0,2008,10019502,Jun
3591,7,-17929.27,2008,10015325,Jul
3592,7,-4269.01,2008,10020445,Jul
3593,7,-4213.28,2008,10025287,Jul
3594,7,-2239.92,2008,10021911,Jul
3595,7,-2104.1,2008,10021412,Jul
3596,7,-1991.91,2008,10013052,Jul
3597,7,-1126.62,2008,10020171,Jul
3598,7,-1002.76,2008,10011623,Jul
3599,7,-879.2,2008,10000458,Jul
3600,7,16.38,2008,10021111,Jul
3601,7,20.8,2008,10020962,Jul
3602,7,28.47,2008,10010698,Jul
3603,7,37.24,2008,10025771,Jul
3604,7,37.85,2008,10020340,Jul
3605,7,40.43,2008,10006983,Jul
3606,7,45.8,2008,10007355,Jul
3607,7,47.62,2008,10024541,Jul
3608,7,49.59,2008,10017314,Jul
3609,7,55.09,2008,10002115,Jul
3610,7,62.44,2008,10000473,Jul
3611,7,72.03,2008,10020390,Jul
3612,7,72.79,2008,10021986,Jul
3613,7,73.84,2008,10014495,Jul
3614,7,75.22,2008,10025242,Jul
3615,7,75.86,2008,10025243,Jul
3616,7,88.45,2008,10007258,Jul
3617,7,88.96,2008,10025252,Jul
3618,7,96.82,2008,10009645,Jul
3619,7,97.06,2008,10013232,Jul
3620,7,100.65,2008,10009642,Jul
3621,7,105.77,2008,10026078,Jul
3622,7,115.93,2008,10023003,Jul
3623,7,118.81,2008,10024704,Jul
3624,7,128.36,2008,10013899,Jul
3625,7,182.8,2008,10007591,Jul
3626,7,195.56,2008,10018867,Jul
3627,7,238.56,2008,10015886,Jul
3628,7,239.42,2008,10022750,Jul
3629,7,239.95,2008,10020868,Jul
3630,7,241.26,2008,10017072,Jul
3631,7,244.64,2008,10023964,Jul
3632,7,246.46,2008,10020909,Jul
3633,7,271.26,2008,10020227,Jul
3634,7,271.45,2008,10020193,Jul
3635,7,274.56,2008,10023757,Jul
3636,7,279.24,2008,10027053,Jul
3637,7,296.53,2008,10021270,Jul
3638,7,307.3,2008,10024477,Jul
3639,7,314.39,2008,10016564,Jul
3640,7,326.53,2008,10002520,Jul
3641,7,342.44,2008,10021380,Jul
3642,7,361.02,2008,10022755,Jul
3643,7,374.52,2008,10013426,Jul
3644,7,380.67,2008,10022746,Jul
3645,7,386.89,2008,10018890,Jul
3646,7,402.78,2008,10018628,Jul
3647,7,414.23,2008,10009156,Jul
3648,7,430.0,2008,10020662,Jul
3649,7,474.44,2008,10020256,Jul
3650,7,481.8,2008,10022490,Jul
3651,7,484.38,2008,10002140,Jul
3652,7,487.58,2008,10021575,Jul
3653,7,507.24,2008,10021107,Jul
3654,7,521.88,2008,10012023,Jul
3655,7,577.55,2008,10012369,Jul
3656,7,593.93,2008,10011923,Jul
3657,7,609.02,2008,10011089,Jul
3658,7,614.63,2008,10008602,Jul
3659,7,625.14,2008,10000460,Jul
3660,7,629.27,2008,10002709,Jul
3661,7,693.41,2008,10013039,Jul
3662,7,699.09,2008,10021470,Jul
3663,7,726.35,2008,10027082,Jul
3664,7,771.78,2008,10027370,Jul
3665,7,794.87,2008,10020388,Jul
3666,7,827.69,2008,10009907,Jul
3667,7,848.22,2008,10009672,Jul
3668,7,861.46,2008,10019913,Jul
3669,7,861.91,2008,10019469,Jul
3670,7,870.59,2008,10026606,Jul
3671,7,895.03,2008,10018665,Jul
3672,7,911.94,2008,10005861,Jul
3673,7,944.35,2008,10013670,Jul
3674,7,982.94,2008,10026581,Jul
3675,7,993.76,2008,10023022,Jul
3676,7,995.43,2008,10011093,Jul
3677,7,1011.73,2008,10007866,Jul
3678,7,1037.96,2008,10008381,Jul
3679,7,1066.74,2008,10020492,Jul
3680,7,1078.49,2008,10021223,Jul
3681,7,1088.89,2008,10012600,Jul
3682,7,1116.45,2008,10018623,Jul
3683,7,1124.4,2008,10006916,Jul
3684,7,1140.11,2008,10027575,Jul
3685,7,1160.63,2008,10024034,Jul
3686,7,1275.14,2008,10025246,Jul
3687,7,1318.39,2008,10023703,Jul
3688,7,1353.86,2008,10023759,Jul
3689,7,1387.07,2008,10025284,Jul
3690,7,1417.47,2008,10018129,Jul
3691,7,1417.79,2008,10019617,Jul
3692,7,1481.59,2008,10010974,Jul
3693,7,1532.43,2008,10025251,Jul
3694,7,1663.96,2008,10004255,Jul
3695,7,1667.23,2008,10024499,Jul
3696,7,1720.89,2008,10016784,Jul
3697,7,1725.74,2008,10019388,Jul
3698,7,1736.9,2008,10007566,Jul
3699,7,1759.37,2008,10000474,Jul
3700,7,1811.77,2008,10025298,Jul
3701,7,1825.12,2008,10018352,Jul
3702,7,1862.97,2008,10025241,Jul
3703,7,1888.34,2008,10005236,Jul
3704,7,1908.36,2008,10021179,Jul
3705,7,1938.83,2008,10021242,Jul
3706,7,1975.86,2008,10020281,Jul
3707,7,1984.5,2008,10024743,Jul
3708,7,2051.36,2008,10010970,Jul
3709,7,2181.47,2008,10025299,Jul
3710,7,2460.4,2008,10023760,Jul
3711,7,2481.27,2008,10021305,Jul
3712,7,2558.96,2008,10019678,Jul
3713,7,2648.63,2008,10009662,Jul
3714,7,2718.04,2008,10015793,Jul
3715,7,2743.51,2008,10025791,Jul
3716,7,2842.65,2008,10025021,Jul
3717,7,2898.93,2008,10017290,Jul
3718,7,2991.13,2008,10023780,Jul
3719,7,2999.41,2008,10025583,Jul
3720,7,3078.74,2008,10014546,Jul
3721,7,3191.81,2008,10011600,Jul
3722,7,3264.75,2008,10019909,Jul
3723,7,3354.51,2008,10025288,Jul
3724,7,3414.82,2008,10024016,Jul
3725,7,3474.33,2008,10006093,Jul
3726,7,3484.32,2008,10025285,Jul
3727,7,3525.72,2008,10024248,Jul
3728,7,3590.3,2008,10020491,Jul
3729,7,3609.09,2008,10002150,Jul
3730,7,3630.6,2008,10024255,Jul
3731,7,3711.45,2008,10004602,Jul
3732,7,3946.71,2008,10019420,Jul
3733,7,4032.68,2008,10016780,Jul
3734,7,4127.78,2008,10009639,Jul
3735,7,4147.02,2008,10019952,Jul
3736,7,4259.32,2008,10013127,Jul
3737,7,4323.57,2008,10015011,Jul
3738,7,4607.78,2008,10021494,Jul
3739,7,4643.62,2008,10025778,Jul
3740,7,4914.31,2008,10011198,Jul
3741,7,5016.8,2008,10026522,Jul
3742,7,5073.76,2008,10020849,Jul
3743,7,5289.88,2008,10026843,Jul
3744,7,5571.07,2008,10011981,Jul
3745,7,5614.6,2008,10025038,Jul
3746,7,5631.36,2008,10015956,Jul
3747,7,5709.62,2008,10014238,Jul
3748,7,5735.42,2008,10009660,Jul
3749,7,5943.44,2008,10002501,Jul
3750,7,6041.5,2008,10020927,Jul
3751,7,6223.83,2008,10025238,Jul
3752,7,6304.63,2008,10025515,Jul
3753,7,6315.14,2008,10021736,Jul
3754,7,6454.89,2008,10011499,Jul
3755,7,6648.01,2008,10009652,Jul
3756,7,6667.29,2008,10014810,Jul
3757,7,6689.06,2008,10002137,Jul
3758,7,6753.05,2008,10026294,Jul
3759,7,6777.86,2008,10013871,Jul
3760,7,6781.16,2008,10021203,Jul
3761,7,6806.1,2008,10018885,Jul
3762,7,6897.48,2008,10025239,Jul
3763,7,7034.01,2008,10025296,Jul
3764,7,7127.64,2008,10011360,Jul
3765,7,7399.26,2008,10013188,Jul
3766,7,7487.14,2008,10019682,Jul
3767,7,7805.17,2008,10021936,Jul
3768,7,7900.31,2008,10011732,Jul
3769,7,7947.59,2008,10020192,Jul
3770,7,8115.24,2008,10010855,Jul
3771,7,8120.64,2008,10025302,Jul
3772,7,8237.87,2008,10008134,Jul
3773,7,8350.41,2008,10016549,Jul
3774,7,8563.5,2008,10009633,Jul
3775,7,8835.56,2008,10012422,Jul
3776,7,9561.34,2008,10021286,Jul
3777,7,9698.15,2008,10017852,Jul
3778,7,9848.36,2008,10025237,Jul
3779,7,10132.55,2008,10006917,Jul
3780,7,10139.83,2008,10024725,Jul
3781,7,10215.03,2008,10000466,Jul
3782,7,10344.9,2008,10025495,Jul
3783,7,10396.99,2008,10020413,Jul
3784,7,10637.15,2008,10009657,Jul
3785,7,10679.3,2008,10025269,Jul
3786,7,10744.02,2008,10025247,Jul
3787,7,10822.69,2008,10027583,Jul
3788,7,11346.87,2008,10024010,Jul
3789,7,11476.63,2008,10005810,Jul
3790,7,12888.41,2008,10022978,Jul
3791,7,13276.62,2008,10025575,Jul
3792,7,13373.21,2008,10002765,Jul
3793,7,13466.26,2008,10022687,Jul
3794,7,13516.27,2008,10002136,Jul
3795,7,13669.67,2008,10013061,Jul
3796,7,13877.72,2008,10011842,Jul
3797,7,13912.37,2008,10015275,Jul
3798,7,14271.74,2008,10014779,Jul
3799,7,14307.29,2008,10018871,Jul
3800,7,14500.19,2008,10018868,Jul
3801,7,14593.89,2008,10027572,Jul
3802,7,14722.41,2008,10008638,Jul
3803,7,14862.46,2008,10020449,Jul
3804,7,15201.46,2008,10011546,Jul
3805,7,15323.12,2008,10021297,Jul
3806,7,15643.0,2008,10025248,Jul
3807,7,15956.29,2008,10021804,Jul
3808,7,16613.5,2008,10019942,Jul
3809,7,16656.25,2008,10007123,Jul
3810,7,17159.46,2008,10025758,Jul
3811,7,17185.46,2008,10007253,Jul
3812,7,17794.88,2008,10021459,Jul
3813,7,17840.71,2008,10017585,Jul
3814,7,18550.16,2008,10023241,Jul
3815,7,18892.35,2008,10025037,Jul
3816,7,19531.12,2008,10026868,Jul
3817,7,19878.83,2008,10009654,Jul
3818,7,20507.77,2008,10020364,Jul
3819,7,21432.26,2008,10000472,Jul
3820,7,21675.65,2008,10009643,Jul
3821,7,21876.4,2008,10017036,Jul
3822,7,22382.9,2008,10019150,Jul
3823,7,22659.24,2008,10027356,Jul
3824,7,22924.52,2008,10020639,Jul
3825,7,23018.3,2008,10020915,Jul
3826,7,23419.56,2008,10023715,Jul
3827,7,23642.19,2008,10017553,Jul
3828,7,24385.51,2008,10027381,Jul
3829,7,24410.85,2008,10026268,Jul
3830,7,26429.89,2008,10003857,Jul
3831,7,28013.96,2008,10008593,Jul
3832,7,28492.79,2008,10017576,Jul
3833,7,29685.32,2008,10023489,Jul
3834,7,34078.67,2008,10005006,Jul
3835,7,35522.76,2008,10024246,Jul
3836,7,35989.64,2008,10020663,Jul
3837,7,38463.57,2008,10025919,Jul
3838,7,40092.83,2008,10024270,Jul
3839,7,41077.67,2008,10021331,Jul
3840,7,45386.38,2008,10010923,Jul
3841,7,46102.42,2008,10021668,Jul
3842,7,48986.54,2008,10026299,Jul
3843,7,49629.75,2008,10006836,Jul
3844,7,50769.75,2008,10025291,Jul
3845,7,51034.18,2008,10014471,Jul
3846,7,53312.69,2008,10025062,Jul
3847,7,54247.56,2008,10017638,Jul
3848,7,55759.37,2008,10009653,Jul
3849,7,57241.31,2008,10019900,Jul
3850,7,62310.14,2008,10024022,Jul
3851,7,63685.58,2008,10002161,Jul
3852,7,68167.9,2008,10025063,Jul
3853,7,70053.93,2008,10020864,Jul
3854,7,72014.7,2008,10011979,Jul
3855,7,80176.84,2008,10002142,Jul
3856,7,86879.69,2008,10026291,Jul
3857,7,99119.42,2008,10023275,Jul
3858,7,112401.14,2008,10022167,Jul
3859,7,113730.28,2008,10027119,Jul
3860,7,134280.04,2008,10018363,Jul
3861,7,161634.18,2008,10010935,Jul
3862,7,162304.79,2008,10019066,Jul
3863,7,224387.78,2008,10024999,Jul
3864,7,299795.14,2008,10007183,Jul
3865,7,305428.01,2008,10023471,Jul
3866,7,370922.48,2008,10021222,Jul
3867,7,651161.22,2008,10025552,Jul
3868,7,727329.13,2008,10002154,Jul
3869,7,941961.03,2008,10025039,Jul
3870,7,961792.18,2008,10006919,Jul
3871,7,0.0,2008,10015325,Jul
3872,7,0.0,2008,10025269,Jul
3873,7,0.0,2008,10022755,Jul
3874,7,0.0,2008,10017072,Jul
3875,7,0.0,2008,10014495,Jul
3876,7,0.0,2008,10018352,Jul
3877,7,0.0,2008,10020445,Jul
3878,7,0.0,2008,10017036,Jul
3879,7,0.0,2008,10023275,Jul
3880,7,0.0,2008,10025061,Jul
3881,7,0.0,2008,10019900,Jul
3882,7,0.0,2008,10008593,Jul
3883,7,0.0,2008,10010698,Jul
3884,7,0.0,2008,10023471,Jul
3885,7,0.0,2008,10023516,Jul
3886,7,0.0,2008,10022167,Jul
3887,7,0.0,2008,10027381,Jul
3888,7,0.0,2008,10011981,Jul
3889,7,0.0,2008,10006093,Jul
3890,7,0.0,2008,10023235,Jul
3891,7,0.0,2008,10004255,Jul
3892,7,0.0,2008,10026581,Jul
3893,7,0.0,2008,10025284,Jul
3894,7,0.0,2008,10027082,Jul
3895,7,0.0,2008,10023489,Jul
3896,7,0.0,2008,10019678,Jul
3897,7,0.0,2008,10026522,Jul
3898,7,0.0,2008,10025287,Jul
3899,7,0.0,2008,10016564,Jul
3900,7,0.0,2008,10020639,Jul
3901,7,0.0,2008,10025038,Jul
3902,7,0.0,2008,10024010,Jul
3903,7,0.0,2008,10018867,Jul
3904,7,0.0,2008,10025248,Jul
